#Machine Module,SSA3021X
#Y Axis Scale,LOG
#Y Axis Unit,dBm
#Impedance,50
#Number of Points,751
#Sweep Time(s),0.945000,Auto
#Start Frequency,+0.000000000e+00
#Stop Frequency,+1.000000000e+08
#Average Type,Log Pwr
#RBW,30000.000000,Manual
#VBW,30000.000000,Auto
#Sweep Type,Continuous
#Sweep Mode,Auto
#Sweep Rule,Speed
#PreAmp State,OFF
#Ref Level,+2.000000000e+01
#Attenuation,40,Auto
#Trigger Source,FreeRun
#Trigger Level,+0.000000000e+00
#Trigger Edge,FALL
#Marker Information
#Marker,Trace,Type,X Axis,Amplitude
#M1,A,Frequency,14.933333 MHz,1.00 dBm
#Trace Math,0
#Trace Variable X,Trace A
#Trace Variable Y,Trace B
#Trace Variable Z,Trace C
#Trace Name,Trace A,Trace B,Trace C,Trace D
#Trace Type,View,View,View,Average
#Trace Detector,Sample,Sample,Sample,Sample
#Trace Data
1.786667e+07,3.824266e-01,-3.213577e+01,-5.584566e+01,-6.195935e+01
1.800000e+07,4.507859e-01,-3.098145e+01,-5.437403e+01,-6.139956e+01
1.813333e+07,4.166063e-01,-3.141475e+01,-5.542348e+01,-6.125680e+01
1.826667e+07,3.824266e-01,-3.132581e+01,-5.509299e+01,-6.143449e+01
1.840000e+07,3.677781e-01,-3.147497e+01,-5.569513e+01,-6.117223e+01
1.853333e+07,2.652391e-01,-3.111669e+01,-5.387026e+01,-6.173364e+01
1.866667e+07,2.017625e-01,-3.130521e+01,-5.443917e+01,-6.185853e+01
1.880000e+07,1.431688e-01,-3.179496e+01,-5.563356e+01,-6.195214e+01
1.893333e+07,1.627000e-01,-3.188263e+01,-5.493936e+01,-6.139593e+01
1.906667e+07,1.773484e-01,-3.229170e+01,-5.578945e+01,-6.164001e+01
1.920000e+07,1.822313e-01,-3.114826e+01,-5.498486e+01,-6.106844e+01
1.933333e+07,1.773484e-01,-3.190103e+01,-5.515421e+01,-6.163999e+01
1.946667e+07,5.039531e-02,-3.275959e+01,-5.501915e+01,-6.123005e+01
1.960000e+07,7.969219e-02,-3.188992e+01,-5.519744e+01,-6.120452e+01
1.973333e+07,-8.198437e-03,-3.298513e+01,-5.538656e+01,-6.142209e+01
1.986667e+07,-2.284687e-02,-3.408797e+01,-5.545051e+01,-6.169282e+01
2.000000e+07,-8.632344e-02,-3.195544e+01,-5.640873e+01,-6.098471e+01
2.013333e+07,-1.790969e-01,-3.329795e+01,-5.601203e+01,-6.207850e+01
2.026667e+07,-9.120625e-02,-3.196618e+01,-5.466819e+01,-6.143144e+01
2.040000e+07,-1.888625e-01,-3.402101e+01,-5.450015e+01,-6.154465e+01
2.053333e+07,-1.009719e-01,-3.252942e+01,-5.641147e+01,-6.148579e+01
2.066667e+07,-1.742141e-01,-3.386025e+01,-5.539573e+01,-6.145996e+01
2.080000e+07,-2.181594e-01,-3.064366e+01,-5.552852e+01,-6.129369e+01
2.093333e+07,-2.181594e-01,-3.292275e+01,-5.616507e+01,-6.203602e+01
2.106667e+07,-3.499953e-01,-3.393912e+01,-5.485921e+01,-6.179525e+01
2.120000e+07,-4.281203e-01,-3.304927e+01,-5.462615e+01,-6.221366e+01
2.133333e+07,-3.792922e-01,-3.386901e+01,-5.536834e+01,-6.173795e+01
2.146667e+07,-4.183547e-01,-3.339209e+01,-5.440225e+01,-6.226384e+01
2.160000e+07,-4.330031e-01,-3.252010e+01,-5.512944e+01,-6.189124e+01
2.173333e+07,-4.330031e-01,-3.267126e+01,-5.480931e+01,-6.118721e+01
2.186667e+07,-4.818312e-01,-3.283282e+01,-5.582482e+01,-6.120458e+01
2.200000e+07,-5.257766e-01,-3.211514e+01,-5.405069e+01,-6.175256e+01
2.213333e+07,-6.331984e-01,-3.232903e+01,-5.593034e+01,-6.200563e+01
2.226667e+07,-6.185500e-01,-3.186045e+01,-5.550648e+01,-6.127637e+01
2.240000e+07,-6.527297e-01,-3.247017e+01,-5.452051e+01,-6.168326e+01
2.253333e+07,-6.869094e-01,-3.249108e+01,-5.439130e+01,-6.145141e+01
